@RELATION
@ATTRIBUTE percent_diacritics_ogonek Continuous
@ATTRIBUTE avg_words_per_sentence Continuous
@ATTRIBUTE percent_diacritics_grave Continuous
@ATTRIBUTE vowel_cluster_size Continuous
@ATTRIBUTE consonant_cluster_size Continuous
@ATTRIBUTE percent_diacritics_ring_above Continuous
@ATTRIBUTE percent_diacritics_tilde Continuous
@ATTRIBUTE percent_diacritics_breve Continuous
@ATTRIBUTE avg_chars_per_word Continuous
@ATTRIBUTE percent_diacritics_horn Continuous
@ATTRIBUTE percent_diacritics_acute Continuous
@ATTRIBUTE percent_diacritics_hook_above Continuous
@ATTRIBUTE percent_diacritics_circumflex Continuous
@ATTRIBUTE percent_latin Continuous
@ATTRIBUTE percent_diacritics_caron Continuous
@ATTRIBUTE percent_diacritics_dot_below Continuous
@ATTRIBUTE percent_diacritics_macron Continuous
@ATTRIBUTE percent_diacritics_cedilla Continuous
@ATTRIBUTE percent_greek Continuous
@ATTRIBUTE percent_diacritics_diaeresis Continuous
@ATTRIBUTE avg_diacritics_per_word Continuous
@ATTRIBUTE percent_cyrillic Continuous
@ATTRIBUTE percent_arabic Continuous
@ATTRIBUTE language { GREEK, DUTCH, BOSNIAN, UKRAINIAN, VIETNAMESE, NORWEGIAN, CZECH, AFRIKAANS, RUSSIAN, WELSH, GAELIC, ESPERANTO, ARABIC, FRENCH, SWAHILI, TAGALOG, PORTUGUESE, FINNISH, ITALIAN, SPANISH, POLISH, DANISH, GERMAN, KURDISH, SERBIAN, SWEDISH, ENGLISH }
@DATA
0, 6.0, 0, 1.0625, 1.47368421053, 0, 0, 0, 7.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, NORWEGIAN
0, 4.0, 0, 1.07692307692, 1.6, 0, 0, 0, 9.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, NORWEGIAN
0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 9.66666666667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.333333333333, 0, 0, NORWEGIAN
0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 8.66666666667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.333333333333, 0, 0, NORWEGIAN
0.0, 26.0, 0.0, 1.09433962264, 1.44262295082, 0.0, 0.142857142857, 0.0, 5.34615384615, 0.0, 0.571428571429, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.285714285714, 0, 0.0, 0.269230769231, 0, 0, PORTUGUESE
0.0, 5.0, 0.0, 1.17647058824, 1.33333333333, 0.0, 0.0, 0.0, 8.2, 0.0, 0.666666666667, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.333333333333, 0, 0.0, 0.6, 0, 0, PORTUGUESE
0.0, 6.5, 0.0, 1.0, 3.42105263158, 0.0, 0.0, 0.5, 5.38461538462, 0.0, 0.0, 0.0, 0.0, 0.0769230769231, 0.0, 0.0, 0.0, 0.0, 0, 0.5, 0.153846153846, 0.923076923077, 0, UKRAINIAN
0.0, 23.0, 0.0, 1.16666666667, 3.37037037037, 0.0, 0.0, 1.0, 4.21739130435, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0434782608696, 1.0, 0, UKRAINIAN
0, 10.0, 0, 1.0, 2.70967741935, 0, 0, 0, 5.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0, UKRAINIAN
0.0, 3.0, 0.0, 1.0, 3.28571428571, 0.0, 0.0, 1.0, 8.66666666667, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.333333333333, 1.0, 0, UKRAINIAN
0.0, 7.0, 0.0, 1.1, 2.13333333333, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.142857142857, 0, 0, WELSH
0, 20.0, 0, 1.22058823529, 1.3950617284, 0, 0, 0, 4.9, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0.0, 45.0, 0.0, 1.14705882353, 1.55813953488, 0.0, 0.0, 0.0, 4.66666666667, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0444444444444, 0, 0, WELSH
0, 9.0, 0, 1.36363636364, 1.4, 0, 0, 0, 4.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 8.0, 0, 1.18181818182, 1.73333333333, 0, 0, 0, 4.875, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 9.0, 0, 1.16666666667, 1.41666666667, 0, 0, 0, 3.44444444444, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 5.0, 0, 1.11111111111, 1.58333333333, 0, 0, 0, 5.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 9.0, 0, 1.18181818182, 1.35714285714, 0, 0, 0, 3.55555555556, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 7.0, 0, 1.0, 1.46153846154, 0, 0, 0, 4.28571428571, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0.0, 8.0, 0.0, 1.30769230769, 1.57142857143, 0.0, 0.0, 0.0, 4.75, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.125, 0, 0, WELSH
0, 5.0, 0, 1.33333333333, 1.91666666667, 0, 0, 0, 7.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 8.0, 0, 1.25, 1.70588235294, 0, 0, 0, 5.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 7.0, 0, 1.16666666667, 1.3125, 0, 0, 0, 5.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 7.0, 0, 1.09090909091, 1.625, 0, 0, 0, 5.42857142857, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 6.0, 0, 1.11111111111, 1.15384615385, 0, 0, 0, 4.16666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 5.0, 0, 1.4, 1.44444444444, 0, 0, 0, 5.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0.0, 15.5, 0.0, 1.26530612245, 1.55384615385, 0.0, 0.0, 0.0, 5.1935483871, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.5, 0.0645161290323, 0, 0, WELSH
0, 5.0, 0, 1.09523809524, 1.28, 0, 0, 0, 3.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 9.0, 0, 1.4, 1.68, 0, 0, 0, 7.77777777778, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 3.33333333333, 0, 1.17647058824, 1.75, 0, 0, 0, 5.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 25.0, 0, 1.24390243902, 1.42307692308, 0, 0, 0, 5.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0, 3.0, 0, 1.09090909091, 1.38461538462, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, WELSH
0.0, 6.0, 0.227272727273, 1.25, 1.47916666667, 0.0, 0.0, 0.0, 3.70833333333, 0.136363636364, 0.0909090909091, 0.0454545454545, 0.227272727273, 1.0, 0.0, 0.272727272727, 0.0, 0.0, 0, 0.0, 0.916666666667, 0, 0, VIETNAMESE
0, 15.0, 0, 1.09677419355, 1.35135135135, 0, 0, 0, 5.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0.0, 24.0, 1.0, 1.11340206186, 1.33663366337, 0.0, 0.0, 0.0, 4.97916666667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0833333333333, 0, 0, ITALIAN
0, 10.0, 0, 1.1, 1.38095238095, 0, 0, 0, 5.1, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0.0, 16.0, 1.0, 1.08394160584, 1.38848920863, 0.0, 0.0, 0.0, 5.296875, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0390625, 0, 0, ITALIAN
0.0, 14.25, 1.0, 1.13821138211, 1.34375, 0.0, 0.0, 0.0, 5.42105263158, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0526315789474, 0, 0, ITALIAN
0.0, 17.6666666667, 1.0, 1.125, 1.32863849765, 0.0, 0.0, 0.0, 4.83962264151, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0377358490566, 0, 0, ITALIAN
0, 11.5, 0, 1.1320754717, 1.40384615385, 0, 0, 0, 5.78260869565, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0.0, 34.5, 1.0, 1.11188811189, 1.38095238095, 0.0, 0.0, 0.0, 5.20289855072, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0434782608696, 0, 0, ITALIAN
0.0, 25.5, 1.0, 1.11578947368, 1.4128440367, 0.0, 0.0, 0.0, 5.05882352941, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0392156862745, 0, 0, ITALIAN
0.0, 4.0, 0.0, 1.15384615385, 1.54838709677, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.75, 0, 0, FINNISH
0.0, 14.3333333333, 0.0, 1.22388059701, 1.54901960784, 0.0, 0.0, 0.0, 9.09302325581, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.232558139535, 0, 0, FINNISH
0.0, 8.0, 0.0, 1.25, 1.39449541284, 0.0, 0.0, 0.0, 8.09375, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.25, 0, 0, FINNISH
0, 6.0, 0, 1.13636363636, 1.64516129032, 0, 0, 0, 6.33333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FINNISH
0.0, 6.5, 0.0, 1.11764705882, 1.75555555556, 0.0, 0.0, 0.0, 8.84615384615, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.153846153846, 0, 0, FINNISH
0, 3.0, 0, 1.11764705882, 3.0, 0, 0, 0, 13.6666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FINNISH
0.0, 2.0, 0.0, 1.2, 1.41666666667, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 1.5, 0, 0, FINNISH
0, 3.0, 0, 1.42857142857, 1.77777777778, 0, 0, 0, 8.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FINNISH
0, 3.0, 0, 1.66666666667, 1.875, 0, 0, 0, 8.33333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FINNISH
0.0, 8.5, 0.0, 1.16666666667, 1.7, 0.0, 0.0, 0.0, 7.41176470588, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.0588235294118, 0, 0, GERMAN
0.0, 7.0, 0.0, 1.17647058824, 1.76, 0.0, 0.0, 0.0, 4.42857142857, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.142857142857, 0, 0, GERMAN
0.0, 10.5, 0.0, 1.1935483871, 1.40476190476, 0.0, 0.0, 0.0, 4.47619047619, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.0952380952381, 0, 0, GERMAN
0, 7.66666666667, 0, 1.17391304348, 1.51724137931, 0, 0, 0, 6.17391304348, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0, 4.5, 0, 1.25, 2.33333333333, 0, 0, 0, 3.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0, 3.33333333333, 0, 1.25, 2.23076923077, 0, 0, 0, 3.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0, 4.0, 0, 1.0, 2.0625, 0, 0, 0, 5.375, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0, 4.0, 0, 1.0, 2.07142857143, 0, 0, 0, 4.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0.0, 1.66666666667, 0.0, 1.18518518519, 2.12903225806, 0.0, 0.0, 0.0, 9.7, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.1, 0, 0, GERMAN
0.0, 2.0, 0.0, 1.15384615385, 1.26666666667, 0.0, 0.0, 0.0, 16.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.5, 0, 0, GERMAN
0.0, 2.0, 0.0, 1.15384615385, 1.53333333333, 0.0, 0.0, 0.0, 18.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.5, 0, 0, GERMAN
0, 2.0, 0, 1.30769230769, 1.26666666667, 0, 0, 0, 18.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0.0, 15.5, 0.0, 1.21052631579, 1.51315789474, 0.0, 0.0, 0.0, 5.77419354839, 0.0, 0.8, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.2, 0.161290322581, 0, 0, GERMAN
0.0, 9.5, 0.0, 1.15151515152, 1.59302325581, 0.0, 0.0, 0.0, 5.52631578947, 0.0, 0.333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.666666666667, 0.0789473684211, 0, 0, GERMAN
0.0, 1.25, 0.0, 1.22222222222, 2.26086956522, 0.0, 0.0, 0.0, 14.6, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, GERMAN
0.0, 2.0, 0.0, 1.06666666667, 1.94736842105, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.25, 0, 0, GERMAN
0, 2.0, 0, 1.09090909091, 1.42857142857, 0, 0, 0, 8.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0, 2.0, 0, 1.11111111111, 1.45454545455, 0, 0, 0, 13.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GERMAN
0.666666666667, 15.0, 0.0, 1.15, 2.04255319149, 0.0, 0.0, 0.0, 9.26666666667, 0.0, 0.333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, POLISH
0, 4.0, 0, 1.21428571429, 1.58333333333, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, POLISH
0, 8.0, 0, 1.36363636364, 1.375, 0, 0, 0, 4.625, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DUTCH
0, 8.0, 0, 1.36363636364, 1.26666666667, 0, 0, 0, 4.25, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DUTCH
0, 1.66666666667, 0, 1.27777777778, 2.48, 0, 0, 0, 8.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DUTCH
0, 3.0, 0, 1.18181818182, 1.16666666667, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DUTCH
0.0, 10.0, 0.0, 1.18181818182, 1.92307692308, 0.0, 0.0, 0.0, 3.6, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, PORTUGUESE
0, 3.0, 0, 1.07692307692, 1.1875, 0, 0, 0, 11.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, PORTUGUESE
0, 4.0, 0, 1.07142857143, 1.35294117647, 0, 0, 0, 9.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, PORTUGUESE
0.0, 3.0, 0.0, 1.08333333333, 1.30769230769, 0.0, 0.5, 0.0, 9.33333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0, 0.0, 0.666666666667, 0, 0, PORTUGUESE
0, 5.0, 0, 1.09523809524, 1.08, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, PORTUGUESE
0, 6.0, 0, 1.0, 2.15789473684, 0, 0, 0, 4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0, SERBIAN
0, 14.25, 0, 1.0, 2.4, 0, 0, 0, 4.64912280702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0, SERBIAN
0, 2.0, 0, 1.0, 4.0, 0, 0, 0, 11.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0, SERBIAN
0, 2.0, 0, 1.0625, 3.30434782609, 0, 0, 0, 9.3, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 0.0, 0.7, 0, SERBIAN
0, 1.0, 0, 1.0, 2.33333333333, 0, 0, 0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0, SERBIAN
0.0, 9.5, 0.0, 1.09677419355, 1.69047619048, 0.0, 1.0, 0.0, 5.47368421053, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0526315789474, 0, 0, DANISH
0.0, 13.5, 0.0, 1.06896551724, 1.51754385965, 0.0, 0.0, 0.0, 4.90740740741, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0185185185185, 0, 0, DANISH
0.0, 12.0, 0.0, 1.1, 1.38461538462, 1.0, 0.0, 0.0, 4.75, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0833333333333, 0, 0, DANISH
0, 3.0, 0, 1.08333333333, 1.61538461538, 0, 0, 0, 11.3333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DANISH
0, 3.0, 0, 1.07692307692, 1.47058823529, 0, 0, 0, 6.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, DANISH
0, 128.0, 0, 1.14864864865, 2.00543478261, 0, 0, 0, 4.2109375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 2.0, 0, 1.4, 2.4, 0, 0, 0, 9.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 4.0, 0, 1.22222222222, 1.72727272727, 0, 0, 0, 7.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 5.0, 0, 1.22222222222, 2.36363636364, 0, 0, 0, 7.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 2.0, 0, 1.6, 2.4, 0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 2.0, 0, 1.4, 2.4, 0, 0, 0, 9.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 2.0, 0, 1.75, 2.5, 0, 0, 0, 8.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0, 4.0, 0, 1.4, 2.28571428571, 0, 0, 0, 5.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 1.0, ARABIC
0.0, 9.0, 0.333333333333, 1.08695652174, 1.42857142857, 0.0, 0.333333333333, 0.0, 5.77777777778, 0.0, 0.333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.333333333333, 0, 0, PORTUGUESE
0.0, 5.0, 1.0, 1.05882352941, 1.23529411765, 0.0, 0.0, 0.0, 7.6, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, PORTUGUESE
0, 4.0, 0, 1.15384615385, 1.35714285714, 0, 0, 0, 8.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.13636363636, 1.30434782609, 0, 0, 0, 7.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 8.0, 0, 1.18181818182, 1.22727272727, 0, 0, 0, 6.625, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.13636363636, 1.26086956522, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.18181818182, 1.26086956522, 0, 0, 0, 7.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.09090909091, 1.25, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.09523809524, 1.30434782609, 0, 0, 0, 7.57142857143, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.09090909091, 1.30434782609, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0, 7.0, 0, 1.13636363636, 1.30434782609, 0, 0, 0, 7.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0.0, 10.0, 0.571428571429, 1.14285714286, 1.42857142857, 0.0, 0.0, 0.0, 5.7, 0.0, 0.0, 0.0, 0.142857142857, 1.0, 0.0, 0.285714285714, 0.0, 0.0, 0, 0.0, 0.7, 0, 0, VIETNAMESE
0, 11.0, 0, 1.23076923077, 1.25, 0, 0, 0, 3.27272727273, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, TAGALOG
0, 5.0, 0, 1.27272727273, 1.45454545455, 0, 0, 0, 6.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, TAGALOG
0.0, 4.0, 0.0, 1.125, 2.05555555556, 0.0, 0.0, 0.0, 13.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.25, 0, 0, POLISH
0.0, 7.0, 0.125, 1.09677419355, 1.82051282051, 0.0, 0.0, 0.0, 6.92857142857, 0.0, 0.125, 0.0, 0.0, 0.928571428571, 0.25, 0.0, 0.25, 0.0, 0, 0.0, 0.571428571429, 0, 0, POLISH
0.0, 13.0, 0.0, 1.16363636364, 1.45901639344, 0.0, 0.0, 0.0, 5.69230769231, 0.0, 0.6, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.192307692308, 0, 0, POLISH
0.421052631579, 9.0, 0.0, 1.13333333333, 1.64130434783, 0.0, 0.0, 0.0, 6.02777777778, 0.0, 0.315789473684, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.527777777778, 0, 0, POLISH
0.368421052632, 14.25, 0.0, 1.11678832117, 1.57594936709, 0.0, 0.0, 0.0, 6.71929824561, 0.0, 0.526315789474, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.333333333333, 0, 0, POLISH
0.230769230769, 19.6666666667, 0.0, 1.10526315789, 1.49367088608, 0.0, 0.0, 0.0, 6.62711864407, 0.0, 0.615384615385, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.220338983051, 0, 0, POLISH
0.4, 7.8, 0.0, 1.12643678161, 1.57692307692, 0.0, 0.0, 0.0, 6.33333333333, 0.0, 0.266666666667, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.384615384615, 0, 0, POLISH
0.333333333333, 9.66666666667, 0.0, 1.14035087719, 1.72727272727, 0.0, 0.0, 0.0, 5.75862068966, 0.0, 0.583333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.413793103448, 0, 0, POLISH
0.0, 4.0, 0.0, 1.125, 1.82352941176, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.25, 0, 0, POLISH
0.5, 2.66666666667, 0.0, 1.12195121951, 2.40816326531, 0.0, 0.0, 0.0, 10.125, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.125, 0, 0, POLISH
0.333333333333, 2.75, 0.0, 1.2, 2.375, 0.0, 0.0, 0.0, 9.36363636364, 0.0, 0.333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.272727272727, 0, 0, POLISH
